track_id,type,year,month,day,hour,lon180,lat,area,timestamp
216,decay,1995,6,12,4,-113.45065899999997,64.138737,1163220000000.0,1995-06-12 04:00:00
217,onset,1995,6,10,3,132.01333499999998,54.783093,1050993000000.0,1995-06-10 03:00:00
217,peak,1995,6,12,23,139.388261,50.610861,3061957000000.0,1995-06-12 23:00:00
217,decay,1995,6,15,5,151.252501,46.64402,1031192000000.0,1995-06-15 05:00:00
218,onset,1995,6,16,11,-91.87286799999998,52.664773,1150699000000.0,1995-06-16 11:00:00
218,peak,1995,6,18,21,-89.945198,56.918831,4580593000000.0,1995-06-18 21:00:00
218,decay,1995,6,24,0,-77.11411399999997,49.778541,1028685000000.0,1995-06-24 00:00:00
219,onset,1995,6,21,14,-13.994347999999945,53.927552,1103305000000.0,1995-06-21 14:00:00
219,peak,1995,6,27,23,-38.731300999999974,61.963408,8826237000000.0,1995-06-27 23:00:00
219,decay,1995,7,3,7,-47.31474800000001,65.922731,1621693000000.0,1995-07-03 07:00:00
220,onset,1995,6,26,15,-151.587943,57.559843,1055218000000.0,1995-06-26 15:00:00
220,peak,1995,6,28,21,-135.893032,53.987999,3543934000000.0,1995-06-28 21:00:00
220,decay,1995,7,3,2,-141.565274,42.079932,1072175000000.0,1995-07-03 02:00:00
221,onset,1995,7,11,8,157.08732099999997,47.410137,1037498000000.0,1995-07-11 08:00:00
221,peak,1995,7,13,1,162.73875399999997,48.321975,2086871000000.0,1995-07-13 01:00:00
221,decay,1995,7,19,9,179.479202,57.192063,1054939000000.0,1995-07-19 09:00:00
222,onset,1995,7,28,12,15.367055999999991,59.776869,1095515000000.0,1995-07-28 12:00:00
222,peak,1995,8,1,22,-2.475298000000066,62.025687,5401829000000.0,1995-08-01 22:00:00
222,decay,1995,8,8,16,-9.87160700000004,57.774099,1071494000000.0,1995-08-08 16:00:00
223,onset,1995,8,12,14,-12.405081999999993,43.027996,1717257000000.0,1995-08-12 14:00:00
223,peak,1995,8,20,22,-7.113309000000072,55.592635,2523048000000.0,1995-08-20 22:00:00
223,decay,1995,8,22,6,1.989327000000003,55.851958,1044050000000.0,1995-08-22 06:00:00
224,onset,1995,8,14,23,-165.64250600000003,45.585534,1020721000000.0,1995-08-14 23:00:00
224,peak,1995,8,21,10,-172.16274899999996,57.212866,5498587000000.0,1995-08-21 10:00:00
224,decay,1995,8,24,16,-171.808178,62.98735,1073411000000.0,1995-08-24 16:00:00
225,onset,1995,8,24,16,-18.45852000000002,47.514161,1010235000000.0,1995-08-24 16:00:00
225,peak,1995,8,30,10,35.079316000000006,68.140297,6047431000000.0,1995-08-30 10:00:00
225,decay,1995,8,30,10,35.079316000000006,68.140297,6047431000000.0,1995-08-30 10:00:00
226,onset,1995,9,1,12,-33.50365799999997,54.991236,1026746000000.0,1995-09-01 12:00:00
226,peak,1995,9,3,1,-38.228399000000024,67.391632,2482737000000.0,1995-09-03 01:00:00
226,decay,1995,9,9,14,19.544122000000016,77.07845,1318431000000.0,1995-09-09 14:00:00
227,onset,1995,9,13,15,-134.08513500000004,54.208964,1033898000000.0,1995-09-13 15:00:00
227,peak,1995,9,21,0,-126.38818100000003,67.002376,6207370000000.0,1995-09-21 00:00:00
227,decay,1995,9,26,23,172.002615,80.7346,3038393000000.0,1995-09-26 23:00:00
228,onset,1995,10,7,8,6.98481000000001,45.882298,1014533000000.0,1995-10-07 08:00:00
228,peak,1995,10,8,22,7.700249000000014,50.433079,3902334000000.0,1995-10-08 22:00:00
228,decay,1995,10,14,1,22.17783800000001,46.134301,1155433000000.0,1995-10-14 01:00:00
229,onset,1995,10,16,9,139.01413100000002,54.538797,1078786000000.0,1995-10-16 09:00:00
229,peak,1995,10,18,12,125.76680099999999,52.795371,4680255000000.0,1995-10-18 12:00:00
229,decay,1995,10,22,16,126.445198,54.088817,1056669000000.0,1995-10-22 16:00:00
230,onset,1995,10,29,0,-147.368942,56.920888,1039790000000.0,1995-10-29 00:00:00
230,peak,1995,10,31,10,-137.40434400000004,65.509323,3766843000000.0,1995-10-31 10:00:00
230,decay,1995,11,3,10,-113.55952500000001,70.073316,1062744000000.0,1995-11-03 10:00:00
231,onset,1995,10,29,19,-44.999847999999986,51.607219,1019725000000.0,1995-10-29 19:00:00
231,peak,1995,11,1,1,-23.647695999999996,60.010275,3846331000000.0,1995-11-01 01:00:00
231,decay,1995,11,4,2,-7.221143999999981,64.092367,1085555000000.0,1995-11-04 02:00:00
232,onset,1995,10,31,19,156.312157,57.372151,1032633000000.0,1995-10-31 19:00:00
232,peak,1995,11,3,21,-167.171966,54.098903,6024432000000.0,1995-11-03 21:00:00
232,decay,1995,11,11,13,166.58687199999997,70.938814,1012251000000.0,1995-11-11 13:00:00
233,onset,1995,11,8,19,-43.041904999999986,50.025161,1042484000000.0,1995-11-08 19:00:00
233,peak,1995,11,15,16,-49.386416,62.39168,8547169000000.0,1995-11-15 16:00:00
233,decay,1995,11,19,22,-16.26696199999992,60.870727,1069691000000.0,1995-11-19 22:00:00
234,onset,1995,11,13,22,158.119772,78.791117,1542042000000.0,1995-11-13 22:00:00
234,peak,1995,11,15,12,162.147923,63.300971,4492665000000.0,1995-11-15 12:00:00
234,decay,1995,11,19,1,165.50737800000002,75.47314,1049079000000.0,1995-11-19 01:00:00
235,onset,1995,11,20,0,154.54695200000003,45.098427,1132199000000.0,1995-11-20 00:00:00
235,peak,1995,11,29,1,148.86253299999998,65.10959,13978810000000.0,1995-11-29 01:00:00
235,decay,1995,12,4,6,101.66398300000003,77.815718,12713490000000.0,1995-12-04 06:00:00
236,onset,1995,12,5,21,-169.835597,57.567551,1126416000000.0,1995-12-05 21:00:00
236,peak,1995,12,8,9,-171.32867199999998,63.399866,3497281000000.0,1995-12-08 09:00:00
236,decay,1995,12,10,21,176.73962800000004,68.939155,1025181000000.0,1995-12-10 21:00:00
237,onset,1995,12,9,13,-17.658822999999984,54.693327,1058736000000.0,1995-12-09 13:00:00
237,peak,1995,12,19,15,-70.51174900000001,68.382291,8541274000000.0,1995-12-19 15:00:00
237,decay,1995,12,19,16,-71.26234199999999,68.280881,8536288000000.0,1995-12-19 16:00:00
238,onset,1996,1,4,6,-170.09656,56.190136,2987013000000.0,1996-01-04 06:00:00
238,peak,1996,1,6,0,169.115697,61.845685,6407012000000.0,1996-01-06 00:00:00
238,decay,1996,1,10,2,161.29967999999997,57.103794,2976220000000.0,1996-01-10 02:00:00
239,onset,1996,1,8,9,30.709145000000007,64.38996,1009749000000.0,1996-01-08 09:00:00
239,peak,1996,1,14,14,35.76340099999999,66.862045,11714510000000.0,1996-01-14 14:00:00
239,decay,1996,1,19,22,69.49218200000001,81.011744,7156030000000.0,1996-01-19 22:00:00
240,onset,1996,1,10,9,130.908842,52.885678,1082432000000.0,1996-01-10 09:00:00
240,peak,1996,1,14,13,140.127881,39.626863,3726870000000.0,1996-01-14 13:00:00
240,decay,1996,1,16,1,154.453198,37.841601,1143922000000.0,1996-01-16 01:00:00
242,onset,1996,1,19,20,-164.377794,36.795381,1163731000000.0,1996-01-19 20:00:00
242,peak,1996,1,22,8,-161.12748,42.075781,6383104000000.0,1996-01-22 08:00:00
242,decay,1996,1,27,14,-156.44847500000003,63.689436,1020915000000.0,1996-01-27 14:00:00
243,onset,1996,1,24,17,-55.837560999999994,48.140745,1096875000000.0,1996-01-24 17:00:00
243,peak,1996,1,30,11,-22.50892299999998,66.123978,6459986000000.0,1996-01-30 11:00:00
243,decay,1996,2,1,12,-53.528197999999975,69.985803,2694628000000.0,1996-02-01 12:00:00
244,onset,1996,1,27,9,-171.624928,39.886745,1023201000000.0,1996-01-27 09:00:00
244,peak,1996,2,5,1,148.573216,72.031035,6133276000000.0,1996-02-05 01:00:00
244,decay,1996,2,5,16,146.862909,73.634088,4328132000000.0,1996-02-05 16:00:00
245,onset,1996,2,13,7,-35.01746000000003,52.649401,1016543000000.0,1996-02-13 07:00:00
245,peak,1996,2,20,15,-40.943821000000014,54.109176,9123496000000.0,1996-02-20 15:00:00
245,decay,1996,2,25,0,-60.69163400000002,59.94173,3339222000000.0,1996-02-25 00:00:00
246,onset,1996,2,14,12,175.752009,41.681245,1091394000000.0,1996-02-14 12:00:00
246,peak,1996,2,17,23,175.29452100000003,45.355559,10547320000000.0,1996-02-17 23:00:00
246,decay,1996,3,7,17,-150.509586,69.47488,2607720000000.0,1996-03-07 17:00:00
247,onset,1996,2,22,5,42.59631400000001,44.787994,1173918000000.0,1996-02-22 05:00:00
247,peak,1996,2,23,21,55.452966,57.767882,7682643000000.0,1996-02-23 21:00:00
247,decay,1996,2,29,12,62.93045799999999,59.771445,1244438000000.0,1996-02-29 12:00:00
248,onset,1996,2,25,1,-70.03695900000002,63.908916,2028558000000.0,1996-02-25 01:00:00
248,peak,1996,3,1,21,-20.01329499999997,63.860688,6781944000000.0,1996-03-01 21:00:00
248,decay,1996,3,4,2,-16.14984800000002,62.592112,3481323000000.0,1996-03-04 02:00:00
250,onset,1996,3,25,0,-152.74775,53.542399,4522258000000.0,1996-03-25 00:00:00
250,peak,1996,3,31,9,-173.43461100000002,65.72692,7658407000000.0,1996-03-31 09:00:00
250,decay,1996,4,3,13,-170.807258,75.690575,5723193000000.0,1996-04-03 13:00:00
251,onset,1996,3,29,4,78.82003600000002,65.007253,1020933000000.0,1996-03-29 04:00:00
251,peak,1996,4,3,12,59.83752200000001,67.341868,6134227000000.0,1996-04-03 12:00:00
251,decay,1996,4,3,13,60.10966300000001,67.693116,6036236000000.0,1996-04-03 13:00:00
253,onset,1996,4,26,1,-45.655489999999986,62.10165,1154171000000.0,1996-04-26 01:00:00
253,peak,1996,4,27,22,-45.694439999999986,56.408341,4393747000000.0,1996-04-27 22:00:00
253,decay,1996,5,3,21,-42.757109000000014,54.150909,1075148000000.0,1996-05-03 21:00:00
254,onset,1996,4,26,21,160.31737699999996,48.400187,1055239000000.0,1996-04-26 21:00:00
254,peak,1996,5,7,9,-161.53166499999998,57.019949,6399059000000.0,1996-05-07 09:00:00
254,decay,1996,5,16,3,-178.15553599999998,63.613688,1033330000000.0,1996-05-16 03:00:00
255,onset,1996,4,30,9,133.631323,47.194613,1027029000000.0,1996-04-30 09:00:00
255,peak,1996,5,2,11,146.49782,52.257372,3368427000000.0,1996-05-02 11:00:00
255,decay,1996,5,6,21,133.279106,60.436473,1147285000000.0,1996-05-06 21:00:00
256,onset,1996,5,3,11,52.438188,53.734825,1002004000000.0,1996-05-03 11:00:00
256,peak,1996,5,7,12,58.918374,57.010912,5811194000000.0,1996-05-07 12:00:00
256,decay,1996,5,9,17,64.64466099999999,57.056607,2068768000000.0,1996-05-09 17:00:00
257,onset,1996,5,9,10,-14.334818999999925,61.886217,1081962000000.0,1996-05-09 10:00:00
257,peak,1996,5,14,1,-42.28951000000001,62.845432,6437530000000.0,1996-05-14 01:00:00
257,decay,1996,5,16,5,-35.860906,63.684693,3842773000000.0,1996-05-16 05:00:00
258,onset,1996,5,30,20,-174.994797,50.670183,1268056000000.0,1996-05-30 20:00:00
258,peak,1996,6,8,11,172.87287200000003,48.684588,8035517000000.0,1996-06-08 11:00:00
258,decay,1996,6,12,17,-178.44809299999997,48.189354,1077257000000.0,1996-06-12 17:00:00
259,onset,1996,6,4,14,-2.6297389999999723,45.570294,1159306000000.0,1996-06-04 14:00:00
259,peak,1996,6,11,22,6.334334000000013,46.972222,4424166000000.0,1996-06-11 22:00:00
259,decay,1996,6,21,3,-25.00417399999992,62.031317,1068404000000.0,1996-06-21 03:00:00
260,onset,1996,7,9,7,44.14726999999999,51.407587,1116093000000.0,1996-07-09 07:00:00
260,peak,1996,7,14,12,16.975374999999985,53.568428,6651583000000.0,1996-07-14 12:00:00
260,decay,1996,7,15,5,-9.62832800000001,53.253791,3705687000000.0,1996-07-15 05:00:00
261,onset,1996,7,11,15,-134.08113200000003,48.314181,1163645000000.0,1996-07-11 15:00:00
261,peak,1996,7,16,21,-159.260108,50.925113,3565213000000.0,1996-07-16 21:00:00
261,decay,1996,7,18,10,-160.034805,48.551442,1039575000000.0,1996-07-18 10:00:00
262,onset,1996,8,1,19,-164.00707599999998,50.955007,1098541000000.0,1996-08-01 19:00:00
262,peak,1996,8,10,10,166.878603,51.462751,5270844000000.0,1996-08-10 10:00:00
262,decay,1996,8,11,21,169.26095499999997,50.713898,1128731000000.0,1996-08-11 21:00:00
263,onset,1996,8,18,22,-172.69291199999998,48.760871,2575837000000.0,1996-08-18 22:00:00
263,peak,1996,8,21,1,166.24174500000004,48.470033,4431851000000.0,1996-08-21 01:00:00
263,decay,1996,8,28,3,-173.09785899999997,49.673026,1072790000000.0,1996-08-28 03:00:00
264,onset,1996,8,31,12,-21.755049999999983,52.117414,1131891000000.0,1996-08-31 12:00:00
264,peak,1996,9,4,14,-7.621697999999924,64.458981,3165793000000.0,1996-09-04 14:00:00
264,decay,1996,9,6,10,-4.504261000000042,66.064595,2181531000000.0,1996-09-06 10:00:00
265,onset,1996,9,2,2,-164.32370400000002,61.597273,1013867000000.0,1996-09-02 02:00:00
265,peak,1996,9,7,12,144.56099,78.287613,4707905000000.0,1996-09-07 12:00:00
265,decay,1996,9,7,14,142.603615,78.147163,4575141000000.0,1996-09-07 14:00:00
266,onset,1996,9,6,11,-14.680225000000064,59.755545,1297679000000.0,1996-09-06 11:00:00
266,peak,1996,9,9,21,-27.18064800000002,60.04012,5971617000000.0,1996-09-09 21:00:00
266,decay,1996,9,12,15,-17.51957500000003,59.757026,1098365000000.0,1996-09-12 15:00:00
267,onset,1996,9,11,14,-110.61349999999999,59.475453,1090424000000.0,1996-09-11 14:00:00
267,peak,1996,9,17,0,-90.889997,66.877257,6074392000000.0,1996-09-17 00:00:00
267,decay,1996,9,26,18,-80.98075799999998,61.902353,1004167000000.0,1996-09-26 18:00:00
269,onset,1996,9,30,0,-45.867571,47.700945,1054931000000.0,1996-09-30 00:00:00
269,peak,1996,10,3,22,-25.226022000000057,44.381343,4803948000000.0,1996-10-03 22:00:00
269,decay,1996,10,6,1,-20.64168399999994,48.762422,1111629000000.0,1996-10-06 01:00:00
270,onset,1996,10,14,18,-90.52339799999999,66.384871,1025133000000.0,1996-10-14 18:00:00
270,peak,1996,10,22,0,-70.50173899999999,55.480065,3664553000000.0,1996-10-22 00:00:00
270,decay,1996,10,23,11,-68.974962,58.435762,1039392000000.0,1996-10-23 11:00:00
271,onset,1996,10,19,9,-9.069864000000052,37.242726,1032968000000.0,1996-10-19 09:00:00
271,peak,1996,10,24,9,10.032478999999995,56.047594,3600849000000.0,1996-10-24 09:00:00
271,decay,1996,10,26,22,34.240571999999986,64.395109,1013958000000.0,1996-10-26 22:00:00
272,onset,1996,10,26,14,-138.13845200000003,47.032004,1150451000000.0,1996-10-26 14:00:00
272,peak,1996,10,28,6,-152.559209,49.219617,7196415000000.0,1996-10-28 06:00:00
272,decay,1996,11,1,11,-125.21177499999999,53.524841,1052022000000.0,1996-11-01 11:00:00
273,onset,1996,10,28,22,156.55217900000002,49.120207,1073271000000.0,1996-10-28 22:00:00
273,peak,1996,11,2,22,-176.57156699999996,47.143895,4537003000000.0,1996-11-02 22:00:00
273,decay,1996,11,5,13,-158.97013900000002,43.222803,1058237000000.0,1996-11-05 13:00:00
274,onset,1996,11,1,19,81.84444500000001,79.814118,2182378000000.0,1996-11-01 19:00:00
274,peak,1996,11,10,20,89.003151,64.810599,5137442000000.0,1996-11-10 20:00:00
274,decay,1996,11,13,13,95.068669,61.710006,1015343000000.0,1996-11-13 13:00:00
275,onset,1996,11,3,18,-37.74686600000001,36.378642,1290042000000.0,1996-11-03 18:00:00
275,peak,1996,11,4,22,-27.307647999999972,37.322573,3299806000000.0,1996-11-04 22:00:00
275,decay,1996,11,9,23,15.435371000000004,37.527179,1777943000000.0,1996-11-09 23:00:00
276,onset,1996,11,6,3,166.586391,50.919059,1017324000000.0,1996-11-06 03:00:00
276,peak,1996,11,7,14,179.149545,53.90517,5357427000000.0,1996-11-07 14:00:00
276,decay,1996,11,11,2,-139.53128000000004,66.274107,2986559000000.0,1996-11-11 02:00:00
277,onset,1996,11,8,11,-62.665482999999995,47.063882,1085055000000.0,1996-11-08 11:00:00
277,peak,1996,11,11,12,-42.00707999999997,51.547029,7032394000000.0,1996-11-11 12:00:00
277,decay,1996,11,15,2,-13.967153999999937,54.133654,1007258000000.0,1996-11-15 02:00:00
279,onset,1996,11,14,6,47.31379200000001,53.550166,1145709000000.0,1996-11-14 06:00:00
279,peak,1996,12,4,7,57.93570299999999,54.746803,8426599000000.0,1996-12-04 07:00:00
279,decay,1996,12,9,0,66.41104899999999,49.062391,1001214000000.0,1996-12-09 00:00:00
280,onset,1996,12,4,2,-162.46120099999996,33.235269,1066165000000.0,1996-12-04 02:00:00
280,peak,1996,12,6,10,175.835085,40.62715,9358303000000.0,1996-12-06 10:00:00
280,decay,1996,12,11,0,166.41479100000004,39.841417,2130026000000.0,1996-12-11 00:00:00
281,onset,1996,12,7,0,-79.28883200000001,66.605369,1061625000000.0,1996-12-07 00:00:00
281,peak,1996,12,13,0,-57.674109999999985,57.927556,9744617000000.0,1996-12-13 00:00:00
281,decay,1996,12,15,22,-62.59758099999999,58.542812,3643319000000.0,1996-12-15 22:00:00
282,onset,1996,12,14,23,134.840328,43.081458,1145058000000.0,1996-12-14 23:00:00
282,peak,1996,12,20,5,-171.166362,51.142554,8209457000000.0,1996-12-20 05:00:00
282,decay,1996,12,20,5,-171.166362,51.142554,8209457000000.0,1996-12-20 05:00:00
283,onset,1996,12,26,12,-31.68408599999998,56.050682,1032686000000.0,1996-12-26 12:00:00
283,peak,1997,1,2,11,-27.18077799999992,68.736143,5301225000000.0,1997-01-02 11:00:00
283,decay,1997,1,10,9,-67.72890999999998,65.167961,2984446000000.0,1997-01-10 09:00:00
284,onset,1996,12,31,16,147.300632,62.218667,1790279000000.0,1996-12-31 16:00:00
284,peak,1997,1,7,2,120.09076199999998,51.99947,5185457000000.0,1997-01-07 02:00:00
284,decay,1997,1,14,2,151.27689099999998,46.93167,1022246000000.0,1997-01-14 02:00:00
286,onset,1997,1,21,21,-163.34441800000002,57.113896,1292861000000.0,1997-01-21 21:00:00
286,peak,1997,1,26,10,178.061288,64.043724,6702476000000.0,1997-01-26 10:00:00
286,decay,1997,1,29,8,142.918988,65.517356,6224469000000.0,1997-01-29 08:00:00
287,onset,1997,1,27,2,-32.07298400000002,55.350338,3412016000000.0,1997-01-27 02:00:00
287,peak,1997,1,29,11,-9.45593800000006,57.303649,5658062000000.0,1997-01-29 11:00:00
287,decay,1997,2,1,4,-1.9123409999999694,65.590654,1073413000000.0,1997-02-01 04:00:00
288,onset,1997,2,18,8,-8.518798999999944,37.759734,1298255000000.0,1997-02-18 08:00:00
288,peak,1997,2,22,11,6.424219999999991,36.09483,5439589000000.0,1997-02-22 11:00:00
288,decay,1997,2,23,13,14.69420500000001,39.449993,1115189000000.0,1997-02-23 13:00:00
289,onset,1997,2,22,10,-133.90331200000003,55.171777,1010142000000.0,1997-02-22 10:00:00
289,peak,1997,2,24,21,-140.85466299999996,46.130871,8885889000000.0,1997-02-24 21:00:00
289,decay,1997,2,28,10,-145.415954,38.434709,1357623000000.0,1997-02-28 10:00:00
290,onset,1997,2,27,11,-70.76883099999998,33.714518,1186529000000.0,1997-02-27 11:00:00
290,peak,1997,3,1,15,-73.227798,34.495696,5612531000000.0,1997-03-01 15:00:00
290,decay,1997,3,5,20,-72.099718,29.754637,1012341000000.0,1997-03-05 20:00:00
291,onset,1997,3,2,4,-2.882178000000067,34.616463,2337584000000.0,1997-03-02 04:00:00
291,peak,1997,3,10,22,12.681331,52.018161,6994694000000.0,1997-03-10 22:00:00
291,decay,1997,3,13,19,0.9144829999999899,45.23908,1096267000000.0,1997-03-13 19:00:00
292,onset,1997,3,9,10,-178.894026,47.295557,1159594000000.0,1997-03-09 10:00:00
292,peak,1997,3,13,15,-160.03506100000004,68.227212,11090090000000.0,1997-03-13 15:00:00
292,decay,1997,3,18,0,175.84441100000004,56.246241,1134055000000.0,1997-03-18 00:00:00
293,onset,1997,3,16,2,-52.08055999999999,67.354226,1012072000000.0,1997-03-16 02:00:00
293,peak,1997,3,20,11,-62.036415999999974,81.1065,3973377000000.0,1997-03-20 11:00:00
293,decay,1997,3,22,13,-18.627790000000005,83.728867,1065035000000.0,1997-03-22 13:00:00
294,onset,1997,4,1,12,135.102737,34.307445,1216028000000.0,1997-04-01 12:00:00
294,peak,1997,4,5,23,145.055503,42.497507,5240973000000.0,1997-04-05 23:00:00
294,decay,1997,4,8,12,163.19872699999996,44.909112,1055075000000.0,1997-04-08 12:00:00
296,onset,1997,4,8,22,-32.675347999999985,51.689371,1050335000000.0,1997-04-08 22:00:00
296,peak,1997,4,18,23,-53.87609200000003,67.425187,6409832000000.0,1997-04-18 23:00:00
296,decay,1997,4,23,2,-86.606473,66.745147,2241596000000.0,1997-04-23 02:00:00
297,onset,1997,4,16,0,66.99228,62.637334,2418581000000.0,1997-04-16 00:00:00
297,peak,1997,4,22,15,108.10014000000001,58.04043,7795648000000.0,1997-04-22 15:00:00
297,decay,1997,4,23,18,104.25956100000002,51.526068,4759152000000.0,1997-04-23 18:00:00
298,onset,1997,4,22,9,34.867469,36.551604,1147156000000.0,1997-04-22 09:00:00
298,peak,1997,4,24,18,50.386776999999995,41.566171,3160100000000.0,1997-04-24 18:00:00
298,decay,1997,4,28,18,86.57593800000001,46.576048,1248611000000.0,1997-04-28 18:00:00
299,onset,1997,4,26,9,-18.031791999999996,35.305911,1183986000000.0,1997-04-26 09:00:00
299,peak,1997,5,2,22,-2.345053000000007,42.319349,3947597000000.0,1997-05-02 22:00:00
299,decay,1997,5,4,0,-9.26577199999997,33.84001,1965346000000.0,1997-05-04 00:00:00
301,onset,1997,5,8,7,32.31005300000001,39.583317,1006045000000.0,1997-05-08 07:00:00
301,peak,1997,5,12,12,30.34513000000001,43.795336,4181442000000.0,1997-05-12 12:00:00
301,decay,1997,5,16,16,30.560884999999985,46.51673,1127951000000.0,1997-05-16 16:00:00
302,onset,1997,5,12,17,-173.08223299999997,43.166571,1049362000000.0,1997-05-12 17:00:00
302,peak,1997,5,17,23,-148.82408499999997,50.54265,3858597000000.0,1997-05-17 23:00:00
302,decay,1997,5,31,14,164.47925199999997,63.373847,1020884000000.0,1997-05-31 14:00:00
303,onset,1997,5,13,15,-62.08615099999997,73.960005,1034577000000.0,1997-05-13 15:00:00
303,peak,1997,5,17,21,-46.04512299999999,76.815847,3823586000000.0,1997-05-17 21:00:00
303,decay,1997,5,19,21,-33.214309000000014,79.240959,1090645000000.0,1997-05-19 21:00:00
304,onset,1997,5,24,10,-28.383254000000022,51.055034,1008817000000.0,1997-05-24 10:00:00
304,peak,1997,6,2,23,-50.642042000000004,65.611055,8300528000000.0,1997-06-02 23:00:00
304,decay,1997,6,7,6,-53.457262000000014,58.622556,1002278000000.0,1997-06-07 06:00:00
305,onset,1997,6,26,6,-28.026629000000014,57.429552,1013816000000.0,1997-06-26 06:00:00
305,peak,1997,6,26,23,-24.78363300000001,59.72336,2468155000000.0,1997-06-26 23:00:00
305,decay,1997,7,2,20,-34.08864399999999,53.972925,1056057000000.0,1997-07-02 20:00:00
306,onset,1997,7,17,16,-17.270629999999983,57.705363,1023138000000.0,1997-07-17 16:00:00
306,peak,1997,7,19,22,-0.3420049999999719,64.577029,2787367000000.0,1997-07-19 22:00:00
306,decay,1997,7,22,18,-1.38073200000008,65.561746,1058765000000.0,1997-07-22 18:00:00
307,onset,1997,8,9,16,-59.467669,50.492804,1048660000000.0,1997-08-09 16:00:00
307,peak,1997,8,11,23,-15.60934199999997,63.501216,6911375000000.0,1997-08-11 23:00:00
307,decay,1997,8,14,16,-5.533781999999974,67.36988,2179500000000.0,1997-08-14 16:00:00
308,onset,1997,8,17,4,-174.06683099999998,56.110194,1195342000000.0,1997-08-17 04:00:00
308,peak,1997,8,23,3,-173.22094200000004,50.293539,4342091000000.0,1997-08-23 03:00:00
308,decay,1997,8,25,10,-168.168294,46.742446,1051498000000.0,1997-08-25 10:00:00
309,onset,1997,8,29,1,25.875917000000015,65.941212,1007369000000.0,1997-08-29 01:00:00
309,peak,1997,8,31,13,38.18769900000001,75.791341,4251609000000.0,1997-08-31 13:00:00
309,decay,1997,9,3,12,56.24812299999999,71.88083,1031058000000.0,1997-09-03 12:00:00
310,onset,1997,9,5,1,-40.74202200000002,54.87753,1057126000000.0,1997-09-05 01:00:00
310,peak,1997,9,8,13,-18.019015999999965,52.950358,5345896000000.0,1997-09-08 13:00:00
310,decay,1997,9,10,5,-8.361241999999947,52.79741,1015411000000.0,1997-09-10 05:00:00
311,onset,1997,9,9,4,-142.985923,77.418501,1040092000000.0,1997-09-09 04:00:00
311,peak,1997,9,12,1,-163.667277,65.422631,8138054000000.0,1997-09-12 01:00:00
311,decay,1997,9,14,16,-156.20905300000004,60.990149,1101099000000.0,1997-09-14 16:00:00
312,onset,1997,9,10,3,86.93602799999996,67.601832,1019974000000.0,1997-09-10 03:00:00
312,peak,1997,9,14,10,88.29030799999998,71.941936,5312607000000.0,1997-09-14 10:00:00
312,decay,1997,9,23,4,136.15083300000003,73.116788,1020956000000.0,1997-09-23 04:00:00
313,onset,1997,9,18,8,-28.54611699999998,59.452743,1037053000000.0,1997-09-18 08:00:00
313,peak,1997,9,25,20,-4.1868010000000595,56.785141,3772275000000.0,1997-09-25 20:00:00
313,decay,1997,9,26,18,0.8295439999999985,58.73378,1100821000000.0,1997-09-26 18:00:00
314,onset,1997,10,4,7,178.698601,54.25591,1001609000000.0,1997-10-04 07:00:00
314,peak,1997,10,9,0,-175.487072,58.932468,5696055000000.0,1997-10-09 00:00:00
314,decay,1997,10,14,1,169.982908,66.725993,1311256000000.0,1997-10-14 01:00:00
315,onset,1997,10,9,8,-4.784086000000002,38.717642,1236754000000.0,1997-10-09 08:00:00
315,peak,1997,10,12,22,-21.342341000000033,50.229742,3846723000000.0,1997-10-12 22:00:00
315,decay,1997,10,15,3,-18.673195000000078,42.521476,1136722000000.0,1997-10-15 03:00:00
316,onset,1997,10,19,5,-27.217734999999948,59.723038,1051088000000.0,1997-10-19 05:00:00
316,peak,1997,10,22,0,-38.352025000000026,63.218858,3162316000000.0,1997-10-22 00:00:00
316,decay,1997,10,29,20,3.7487199999999916,65.03418,1069439000000.0,1997-10-29 20:00:00
318,onset,1997,11,6,10,111.43754999999999,53.600855,1054250000000.0,1997-11-06 10:00:00
318,peak,1997,11,10,1,132.16146600000002,46.7066,3305017000000.0,1997-11-10 01:00:00
318,decay,1997,11,11,14,131.356086,39.697237,1223480000000.0,1997-11-11 14:00:00
319,onset,1997,11,7,19,-136.923657,60.59657,1002817000000.0,1997-11-07 19:00:00
319,peak,1997,11,14,21,-122.01213000000001,63.426361,3811067000000.0,1997-11-14 21:00:00
319,decay,1997,11,15,16,-129.83281599999998,63.565747,2079353000000.0,1997-11-15 16:00:00
320,onset,1997,11,16,6,21.981561999999997,74.824055,1084271000000.0,1997-11-16 06:00:00
320,peak,1997,11,22,15,26.393632999999994,71.132508,5845779000000.0,1997-11-22 15:00:00
320,decay,1997,11,25,15,-31.370420000000024,80.118769,4052885000000.0,1997-11-25 15:00:00
321,onset,1997,11,19,23,144.35370699999999,43.444434,1119046000000.0,1997-11-19 23:00:00
321,peak,1997,11,21,0,147.14892499999996,44.128707,4187415000000.0,1997-11-21 00:00:00
321,decay,1997,11,25,11,-166.17033000000004,38.633103,1214996000000.0,1997-11-25 11:00:00
322,onset,1997,11,24,12,137.733545,43.754157,1034697000000.0,1997-11-24 12:00:00
322,peak,1997,11,28,0,156.86994400000003,40.752257,7976725000000.0,1997-11-28 00:00:00
322,decay,1997,12,5,1,-172.20914200000004,33.414186,1082138000000.0,1997-12-05 01:00:00
